id,dump_line,download_file,open_file,connect_socket,impersonate_user,sex,open_process,load_dll,kill_process,destroy_window,query_value,vm_protect,FILE_ANY_ACCESS,SECURITY_ANONYMOUS,create_open_file,Windows Desktop Search,find_file,open_key,classnum
78756617fe628c932bf7b3b8b3d7a1b9b124b2902,0,0,17,0,0,0,4,133,2,42,242,36,39,39,0,275,6,96,-1
787d33e29b3Cfbc6973f92ba3f988a5e431529ecc,0,0,15,0,0,0,3,133,2,42,242,36,31,31,0,275,6,96,-1
78887210a9289d809a193a33afca276a1273f1862,0,0,16,0,0,0,0,150,1,2,83,0,23,23,0,0,1,200,-1
78b124896bb1803957caf851244bd939cea7bFb16,0,0,10,0,0,0,3,34,1,2,9,0,67,67,0,0,0,10,-1
78bd24d57e9d1b34c9653131aa13219817dba8bef,0,0,15,0,0,0,3,133,2,42,242,36,31,31,0,275,6,96,-1
78c566df0ff6c3b7aa4de23ed1f48df872ae23a09,0,0,17,0,0,0,3,133,2,42,242,36,39,39,0,275,6,96,-1
78cefbd5fc726fb5378201d547cf0dbadabb734e5,0,0,22,0,3,0,0,122,0,2,179,56,33,33,3,0,6,259,-1
78e6c54da936eeab8d36da301499cc5f599392246,0,0,3,3,0,0,1,191,2,0,3,32,6,6,2,0,0,3,-1
78f39e7e85f145a908458c73ad23dc813488810b4,22550,1,435,25,17,2,100,627,3,103,3324,337,1472,1470,38,275,60,5725,-1
791b7f5bb2bef3ae33c2cc215e15175874a7A810b,0,0,15,0,0,0,4,133,2,42,242,36,34,34,0,275,6,96,-1
792d3451481276bd9f9e01abc8c5ef5209b0371e1,0,0,22,0,0,0,2,133,2,42,242,36,75,75,0,275,6,96,-1
793715cbea58b9e3c465b330e858707cd0c13db9a,26,0,19,1,3,0,0,96,1,0,534,55,28,28,5,0,6,511,-1
793c501967fc39d8f7311cce875c264195181a629,0,0,82,0,0,0,0,112,2,0,328,78,109,109,2,275,5,250,-1
7946d265b16b5b1d6c5ac22cd65cefd103340aa0f,0,0,1,0,0,0,1,24,1,43,9,0,3,3,1,0,0,17,-1
79634e7c4daa182dD38f3e9fd48f7a33b5f176692,0,0,667,1,3,0,0,36878,0,0,1120,148,693,693,6,549,7,5890,-1
796bf2bC98d6767caaeec8e04a5f58a4dc6749c5f,36,2,25,4,3,0,4,52,0,0,29,44,43,41,5,0,7,28,-1
79787e22bfc47cfb19cdb7001bd680C339ee732ed,0,0,637,1,3,0,0,37135,0,0,1090,148,663,663,6,549,7,5620,-1
7980c1c8000d76a0268d28f97509c534610de3fdd,0,0,4,0,0,0,0,24,1,23,7,0,7,7,4,0,1,14,-1
799524f794e81c46efb5e7c0206842fd986a17e79,0,0,32,4,0,0,1,181,1,0,72,106,38,38,15,0,0,85,-1
79a216287f8a1fb1eac98cc11be9ca43Affa56169,0,0,1,0,0,0,5,33,1,0,9,0,4,4,0,0,0,10,-1
79add2014a5ea651bd4469a551a9ea5d678fc7835,0,0,1,0,0,0,0,15,0,0,1,0,1,1,1,0,0,1,-1
79b6da298952be337b0db7bd03ae481549f22588f,0,0,15,0,0,0,5,133,2,42,242,36,31,31,0,275,6,96,-1
79c620119628a48bd7d006070700581d55fe62144,0,0,1,0,0,0,0,29,1,1,7,30,3,3,0,0,1,17,-1
79d3339560B70159dde269849481f22fdafdad491,0,0,0,0,0,0,0,26,1,3,7,0,8,8,0,0,5,14,-1
79f30a7e42758619a6cAdee01ae78c32b8ba6398c,0,0,3,0,0,0,0,81,1,0,509,35,3,3,1,0,0,499,-1
79f375cd1ca390ed178a94c26d4458677be2ba5be,0,0,0,0,0,0,0,26,1,3,7,0,8,8,0,0,5,14,-1
79f63759086cfa5dbc166ff89ef76bda73d87b661,0,0,17,0,0,0,4,133,2,42,242,36,39,39,0,275,6,96,-1
79fbc2a55f375D9a9b861f2dd50cd70d3aa4bd18f,0,0,138,0,0,0,0,74,1,9,37,0,181,181,10,0,13,54,-1
7a113d1B3fee308d4a5f2ea6c4fa3377ab3f16c81,1005,1,77,3,3,2,21,352,4,111,881,130,202,201,6,275,20,1277,-1
7a191e36e28cb092ad1b22f2fe7381b37adb4708f,0,0,1,0,0,0,0,29,1,1,7,30,3,3,0,0,1,17,-1
7a2b0822fafd1d2a50e484acd80f661ff4c14fe5d,908,0,27,2,0,0,0,138,1,0,35,15,29,29,15,0,0,43,-1
7a34cc1cacdf778cd679355074d3cF512ff1bf017,0,0,19,0,0,0,4,133,2,42,242,36,57,57,0,275,6,96,-1
7a3Ede145060166211b0ee2d44d5dbfba31ca0a7b,0,0,0,0,0,0,0,26,1,3,7,0,8,8,0,0,5,14,-1
7a42aa30dea5a39ea2e8781b21c1e918798fbfb4c,691,0,120,3,10,0,8,287,2,50,114,383,242,238,43,0,30,101,-1
7a50204bead9eac34e7feb0eecd22c35b3d590bb5,0,0,1,0,0,0,0,25,0,0,7,0,1,1,1,0,0,10,-1
7a5dFaf67c6189ed88cdd26c2deb9ce2cc96b6c85,0,0,0,0,0,0,7,33,1,0,9,0,1,1,0,0,0,10,-1
7a6304e51fb2f317df4a258ee7a048195df4266f3,282,0,48,5,3,0,0,173,2,41,441,104,123,123,7,275,16,392,-1
7a72840a5452deee89b9927a7805883A3d6ef0b02,0,0,1,0,0,0,0,19,1,0,12,0,2,2,0,0,0,5,-1
7a7da227189ee2db35215d68a2eeb5d709de1d54c,0,0,18,0,0,0,6,133,2,42,242,36,43,43,0,275,6,96,-1
7a7f2e30d2b9ab917776be1646d7128e0fbb77eaa,0,0,659,1,3,0,0,36598,0,0,1112,148,685,685,6,549,7,5818,-1
7afe8c719f9e9015fcbabf6A4d57993942e0eecf7,26,0,19,1,3,0,0,96,1,0,534,55,28,28,5,0,6,511,-1
7b0a0964497ca1bb003a40209aAabdfd186b2a350,620,0,27,2,0,0,0,135,1,0,35,25,29,29,15,0,0,43,-1
7b2459e11cac9341a00fa7bDcd5b17618a0b97dc8,0,0,15,0,0,0,2,133,2,42,242,36,31,31,0,275,6,96,-1
7b2ea1a35ecbefe5acdf9850540f760cb93b8a2ac,0,0,15,0,0,0,2,133,2,42,242,36,31,31,0,275,6,96,-1
7b376bbffcbac6da23b777771753804354bdda887,0,0,158,0,0,0,43,181,1,20,309,42,228,228,12,275,36,301,-1
7b461fceb2c8312a3f7426bc55c74acbf2bd003c4,0,0,1,0,0,0,1,24,1,43,9,0,3,3,1,0,0,17,-1
7b4ecb20c67f0b88e214dbed7cB7f38174f19b127,0,0,158,0,0,0,43,181,1,20,309,42,228,228,12,275,36,301,-1
7b51dd88f34a5655641952f3482024fa07ff25c9c,1382,0,71,18,3,0,1,225,1,4,767,234,106,106,10,0,8,955,-1
7b6c08d34c95711f2d784104db7ab2f2d7aad2538,0,0,631,1,3,0,0,38665,0,0,1084,148,657,657,6,549,7,5566,-1
7b7c5676ebca2752d926c3cf0996ea4e8a5ee4a9d,0,0,659,1,3,0,0,36183,0,0,1112,148,685,685,6,549,7,5818,-1
7b9320277125794dA6215c19e1bb31f79e1f70a36,0,0,15,0,0,0,5,133,2,42,242,36,31,31,0,275,6,96,-1
7b9ffe5d0ec399d980dda94a5f25b3d0a3f43beb1,0,0,655,1,3,0,0,37768,0,0,1108,148,681,681,6,549,7,5782,-1
7bbf2deaceefdc31684a34a6535941bf34a1d8195,0,0,194,0,0,0,2,1321,49,0,56,0,469,459,0,0,174,348,-1
7bbffa89deeeeecf67e8bfc79efaef1bfbad6142d,0,0,2,0,0,0,1,27,1,43,9,0,4,4,1,0,0,17,-1
7bf815f8d5dd5df0b6c94076c35b58175c2113e7a,0,0,15,0,0,0,4,133,2,42,242,36,34,34,0,275,6,96,-1
7c011cd07ee226d7285c30776750ff350da7A7f50,0,0,2,3,0,0,1,128,1,0,22,30,5,5,0,0,0,23,-1
7c24570493ddb90cc4387d8df80bb3e1237ae49cb,0,0,0,0,0,0,0,26,1,3,7,0,8,8,0,0,5,14,-1
7c2bdea1e6f78f23b847bdee02c42a274055d0e19,0,0,647,1,3,0,0,37193,0,0,1100,148,673,673,6,549,7,5710,-1
7c353865cfc3c4d4c7eb7ee24360627df20fc0f1f,1102,0,202,3,3,0,26,516,11,2,1188,292,590,590,12,827,42,1130,-1
7c36071e4f7b534dcbab440359f7344fdd4efaaed,0,0,0,0,0,0,0,26,1,3,7,0,8,8,0,0,5,14,-1
7c545ef5d6454103e4eaf110b680983d83984b01e,0,0,0,0,0,0,0,25,0,0,9,0,0,0,0,0,0,10,-1
7c5faa5040d211266ced161f2e5da01a90bd97013,0,0,0,0,0,0,75,34,0,0,17,0,0,0,0,0,0,11,-1
7c98f435f21aa33d0b930da3890c635602f81b9a2,0,0,3,0,0,0,1,43,2,0,43,58,5,5,0,0,0,44,-1
7c9da8974854870b313026f9b6273b7f03b0d8fa7,0,0,645,1,3,0,0,37480,0,0,1098,148,671,671,6,549,7,5692,-1
7ca5fc83eeb92bb9925c4fa806001f95de8d554e8,0,0,5,0,0,0,4,99,1,22,246,42,67,67,1,275,0,86,-1
7cb4b3cfa662a2ccd8dabd3732b0de9dd90044425,0,0,0,0,0,0,1,21,1,0,9,0,0,0,0,0,0,11,-1
7ce4dfa64d79d47b274de51291b892fb8eb47b1bb,0,0,0,0,0,0,0,26,1,3,7,0,8,8,0,0,5,14,-1
7cedc8c6be3ba85cf9dd4d760b95a2e3cb3f166de,0,0,1,0,0,0,1,25,1,43,9,0,3,3,1,0,0,17,-1
7cee45192ace113fafeBb53c2cdd8b84b52fc0658,0,0,15,0,0,0,3,133,2,42,242,36,31,31,0,275,6,96,-1
7cf71e5e5ccf6f060dab231ae141c0f6c92e9fa46,31,1,29,2,3,0,0,131,2,0,41,245,40,40,11,0,6,36,-1
7d0ea50fbc7869171dcefcb175741a0c67e732da8,31,1,29,2,3,0,0,127,2,0,41,245,40,40,11,0,6,36,-1
7d38bf684444679078c743ce37c3f2b9ce0f95360,684,0,27,2,0,0,0,134,1,0,35,15,29,29,15,0,0,43,-1
7d6a1300b514981e507881d3d4fc432850821fc21,0,0,2,0,0,0,0,34,1,2,9,0,9,9,0,0,0,10,-1
7d95200e5463618b49fa5204e005e77071bd70ff1,0,0,15,0,0,0,2,133,2,42,242,36,31,31,0,275,6,96,-1
7dc60db5f51ef9a2fbfe1f699ab691927f0244810,0,0,2,0,0,0,2,34,1,2,9,0,12,12,0,0,0,10,-1
7dd8981f72d185f9ff9c06738cfd4f5dcf5292694,0,0,18,0,0,0,3,183,2,0,5,49,141,141,0,0,2,20,-1
7dde018bac7b38df22dc11244fbf67e08d69b383a,4876,0,9713,5,10,0,0,1440,7,17,2811,381,37515,37512,24,2194,9251,4710,-1
7de1c4b5f0d642200D8624f14988478f0198a6311,0,0,17,0,0,0,0,190,4,0,26,0,43,43,0,0,10,39,-1
7de8af5c3b11Fdf0e0bbf2c96429d4e02c9e3d86f,0,0,78,0,0,0,0,204,3,15,109,50,100,100,4,0,5,107,-1
7de9ad9f6a49c644cc5f33cf2d79957499c0A1fe2,0,0,15,0,0,0,4,133,2,42,242,36,31,31,0,275,6,96,-1
7e09cC2799c5f2fee25c8794146bc75dd85079bc1,0,0,0,0,0,0,1,21,1,0,9,0,0,0,0,0,0,11,-1
7e190ee740d4be5d244f8fb5b50fef449d86cbb54,0,0,1,0,0,0,1,26,1,44,9,0,4,4,1,0,0,17,-1
7e2f6ce0c922a9b0b18e48b98d2acc4119e9bb561,0,0,62,2,3,0,56,1230,1,0,165,5550,84,83,19,0,9,230,-1
7e31e6ed884c75cd740d459fa81fa2888590ebc6d,0,0,1,0,0,0,0,18,1,0,0,0,1,1,0,0,0,0,-1
7e71c40b8c01e7e18818050637870d82533a8932c,0,0,13,0,0,0,0,118,2,7,25,10,34,33,1,0,4,51,-1
7e7b277859fA87ce6195ec165bdb77e51c3ae1175,0,0,15,0,0,0,3,133,2,42,242,36,31,31,0,275,6,96,-1
7e883f53dc4d9a7eaaed75df7813507b5b696a705,23,0,59,1,3,0,0,225,2,2,551,120,141,138,12,549,10,207,-1
7ed4f3d14df655b55e6354fd6028fd78c5d8523ac,26,0,19,1,3,0,0,93,1,0,534,65,28,28,5,0,6,511,-1
7ee3c62cc5e14Abc0131cac7ab62c228c69518d3c,0,0,0,0,0,0,0,26,1,3,7,0,8,8,0,0,5,14,-1
7ef02d76e3ba010587d298fb5b1669a2c3c5993e3,0,0,13,0,0,0,0,78,1,0,12,30,20,20,0,0,1,26,-1
7f021e0a4d06a35ced4cb05c2c1e2f480f8dd1c41,5670,0,510,10,21,1,0,1232,2,11,4143,218,662,659,32,1098,38,7227,-1
7F05206c47fd8e96e96bf22e5c0ee0b9fdda0c46f,0,0,84,0,0,0,1,33,1,2,9,0,821,821,0,0,0,10,-1
7f2c5a191e723b87d72e62530dc712a4d68046683,0,0,278,0,0,0,0,1064,34,0,91,0,2389,2389,106,5,827,293,-1
7f2f1a006d89c8d1637f0f0ee35b9432cfd7092db,0,0,0,0,0,0,0,17,1,0,0,0,0,0,0,0,0,0,-1
7f4e76c1fade8afb13d337887471f836dc4605899,0,0,278,0,0,0,0,1064,34,0,91,0,2395,2395,106,5,827,293,-1
7f549a199effa252968ca1d0db1c74aca8b928c86,0,0,0,0,0,0,0,17,0,0,0,0,1,1,0,0,0,0,-1
7f5646c2da306884eef4c99fe51bbc9da4fa4e4C7,0,0,213,0,0,10,0,930,4,3,360,32,26416,26408,38,343,3002,1208,-1
7f63ec1719829ee577ba5c2d13ea9b8cfdfc0991e,0,0,158,0,0,0,42,181,1,20,309,42,228,228,12,275,36,301,-1
7f73c9a65da7cb40f2cb0bbff092d49f0fd3d80dd,0,0,168,2,10,0,43,331,4,3,777,111,299,299,2,550,25,449,-1
7fa0cda9b37323e2adfe9e96dca9664ea329dbcBe,26,0,19,1,3,0,0,103,1,0,534,55,28,28,5,0,6,511,-1
7fa6224cc5dD5b12a73abbeb9c77259e93d5f0522,0,0,8,0,0,0,0,26,1,0,13,10,10,10,0,0,0,7,-1
7fae194b2cde852f46e2f32bbCa2a0b2b1d99a74d,11787,1,365,34,17,2,31,510,2,66,3443,416,931,931,46,549,92,4927,-1
7fb1c07520862a05b6d4a22a9abb8E95139344f0c,0,0,19,1,0,0,0,135,1,0,35,15,20,20,8,0,0,42,-1
7fc7118b8d29b74f3786c4147afa4337f78512a3d,31,1,29,2,3,0,0,123,2,0,41,245,40,40,11,0,6,36,-1
7fc8d009bffadd775323efd01d68b7108c31831bd,0,0,651,1,3,0,0,36870,0,0,1104,148,677,677,6,549,7,5746,-1
7fd2cd7cfbcd2b2692f4e268e8d31630ff287ebb4,0,0,271,0,0,0,0,1064,34,0,91,0,2374,2374,100,5,820,293,-1
7fdb58c3a1d7ff9ecf64bfde8fb559ff850e0c428,313,0,442,1,3,0,55,1249,2,0,432,6820,466,465,89,0,9,306,-1
8007cc0b79a44f264fa854aadf609296f9f44cb52,0,0,15,0,0,0,4,133,2,42,242,36,31,31,0,275,6,96,-1
80096f98C31a4eaef2cc37e256b9f80cdd52cea52,0,0,87,0,0,0,0,112,2,0,328,78,114,114,2,275,5,250,-1
803da4e9212e8f825fd4317c9ac15041b1a4bb812,0,0,15,0,0,0,5,133,2,42,242,36,31,31,0,275,6,96,-1
8041477510059a4f6b1991bc3c63d3a77d71a76b5,7673,0,175,63,6,1,13,517,6,0,1606,717,312,312,38,275,26,1711,-1
80474f39d2bf15E3bcfcc0269c6565636314c5dfb,0,0,0,0,0,0,0,26,1,3,7,0,8,8,0,0,5,14,-1
805199c975797ad93dffa64f656b10dbc5a988efb,0,0,15,0,0,0,4,133,2,42,242,36,31,31,0,275,6,96,-1
8067932a80a87d5c9e341a846efd7a964e86b5f8e,0,0,0,0,0,0,0,13,1,0,3,0,1,1,0,0,0,2,-1
8083ee778f0a30d36fd5ee55fa992f88e4f8cb745,0,0,0,0,0,0,0,26,1,3,7,0,8,8,0,0,5,14,-1
808beab093ffcf450e3a17bfe3416855ef8280b6e,0,0,620,1,3,0,0,37345,0,0,1073,148,646,646,6,549,7,5467,-1
80ab2eca817d3ffcabc7324395a6c4df29af60699,0,0,673,1,3,0,0,36887,0,0,1126,148,699,699,6,549,7,5944,-1
80ad96b1bc62749bc9c525fca3037a35404d5f1b9,26,0,19,1,3,0,0,100,1,0,534,71,28,28,5,0,6,511,-1
80af16b8ea4af626ccc791fa86ef4dcffc1077773,137,0,28,4,3,0,3,126,0,0,185,146,50,50,7,0,6,260,-1
80cbc1508d243c1c3a45328cfe1e6b55B64159075,26,0,19,1,3,0,0,100,1,0,534,73,28,28,5,0,6,511,-1
80e0F0194dbd9cc0dc2d4cf3d44ff9664ac7872af,0,0,0,0,0,0,0,26,1,3,7,0,8,8,0,0,5,14,-1
80f5e1b436ad47f9e8f8633c728c531708aea1745,0,0,14,0,0,0,2,133,2,42,242,36,30,30,0,275,6,96,-1
80f7d42ff89645427c9c5e18e384d264e34794b21,0,0,7,0,0,0,0,68,3,0,16,56,23,22,1,0,3,15,-1
812200dae992cd934faf377779fc6fd972517678c,0,0,139,0,0,0,0,71,2,9,37,0,179,179,10,0,13,53,-1
813145b1b23485bd87de2f044b339a78b36c99362,748,0,27,2,0,0,0,137,1,0,35,15,29,29,15,0,0,43,-1
813c692aa297bec2e7a7f3ab1932d912480866a50,0,0,14,0,0,0,4,133,2,42,242,36,30,30,0,275,6,96,-1
8159d84b2ce6eb486c84f1b2e46f8cd0cec750fee,0,0,0,0,0,0,0,26,1,3,7,0,8,8,0,0,5,14,-1
816cb9551c0c5d4bf52e2e8e1677cc265d12cb169,0,0,2,0,0,0,1,39,0,0,15,80,2,2,0,0,0,13,-1
818db30326f01B5d9f72a16de1e1b1672e4798d89,0,0,679,1,3,0,0,35937,0,0,1132,148,705,705,6,549,7,5998,-1
81ae31ddfc79c06ea7e3f44da0b79ef24ff50c34c,1283,2,179,8,3,0,19,236,0,4,501,118,1483,1475,35,0,1114,809,-1
81b850e4e55f7ea6aa40306f3845203785203cc57,0,0,1,0,0,0,2,23,0,0,9,56,4,4,0,0,0,10,-1
81b932c6e6931ad73944324a1cfc64e9e76e2e74f,2613,0,198,8,6,11,2,495,9,0,801,401,903,902,72,0,26,768,-1
81be89ed0b47Dd8854f4565152b15b022ae81e63d,0,0,6,0,0,0,0,24,1,0,5,0,14,12,0,0,0,40,-1
81bf0470a29cE4d9ea28c5947e07b2a2380bcbfd3,0,0,0,0,0,0,0,34,1,0,12,0,1,1,0,0,0,5,-1
81c6612452f8a53b99501c1c44e23b94a5ae25b6a,2185,0,198,8,6,11,2,492,9,0,801,361,903,902,72,0,26,768,-1
81d9c51747fd59f917dfec4ea6223caef883807fa,26,0,19,1,3,0,0,94,1,0,534,65,28,28,5,0,6,511,-1
81e965cd3bd30cd5de2bb0d0f380b1684425e2d4d,0,0,620,1,3,0,0,38118,0,0,1073,148,646,646,6,549,7,5467,-1
81F9d667c9a97876c8c1f28e224ea839045ddca7c,0,0,17,0,0,0,0,157,6,3,54,8,40,40,1,0,16,59,-1
81ffc3d5abbd4be226fe9de42ccea4fd73539bd08,0,0,6,0,0,0,5,103,0,1,14,42,55,55,0,0,1,18,-1
8216f9bb8cd213accc1f7a913fbc0f96f3c1b1e98,0,0,0,0,0,0,0,14,1,0,12,0,1,1,0,0,0,5,-1
823355fd08619f8f4a272531d9f7a2ff8318555ba,32,1,29,2,3,0,0,133,2,0,41,245,40,40,11,0,6,36,-1
825d6553b7fdd98ed49859ac6e82c5900ed3b5772,0,0,649,1,3,0,0,37185,0,0,1102,148,675,675,6,549,7,5728,-1
826c12ee4df2f6fd4f6c81207834d7fd5eA9f4065,0,0,0,0,0,0,0,17,1,0,12,0,1,1,0,0,0,5,-1
8272baf9c744bc637f2aa3cf22bc35f688c7f006f,31,1,29,2,3,0,0,126,2,0,41,245,40,40,11,0,6,36,-1
82cd71989f92dc565c1e609b1853fcc996a930769,1254,0,36,6,3,0,414,520,0,0,198,122,63,63,8,0,7,429,-1
82cf7d595289bbbb9d70408ae053c3f994e78c6bc,0,0,643,1,3,0,0,37417,0,0,1096,148,669,669,6,549,7,5674,-1
830d19f134a426fc493cf9bb3a9c65497ff882f3b,0,0,0,0,0,0,0,26,1,3,7,0,8,8,0,0,5,14,-1
830Ee08de54ec4d5ec25da97a6627fc5fa97a19d3,0,0,21,0,0,0,2,34,1,2,9,0,148,148,0,0,0,10,-1
83130caff2c697172b8111634314250fa6becd9Ca,0,0,622,1,3,0,0,38549,0,0,1075,148,648,648,6,549,7,5485,-1
8318cae8d17dc3471dbff51b5faf3Cc102a84d5dd,1948,0,199,8,6,10,2,492,9,0,801,383,904,903,72,0,26,768,-1
831a93d22ffb0b258b4297076f805a31852e7e764,0,0,2,0,0,0,0,73,1,43,9,0,5,5,0,0,0,17,-1
834669c3db820c0b45b326569e63f7acf6c848cfc,0,0,0,0,0,0,0,26,1,3,7,0,8,8,0,0,5,14,-1
8351450b01e1efb5f9c4dbf23ea7fcd51dde09ccd,0,0,679,1,3,0,0,37618,0,0,1132,148,705,705,6,549,7,5998,-1
835ea3b1aca1f0b58aee81ae453cc2f70eb2ab3c6,0,0,2,0,0,0,1,29,1,150,10,0,5,5,1,0,1,17,-1
8362796ad8025931e8f8fe719f9bce146be5ab1c6,0,0,0,0,0,0,0,26,1,3,7,0,8,8,0,0,5,14,-1
8368a33c48f72078c1b09dc7a88a7e62a649604Ad,26,0,19,1,3,0,0,94,1,0,534,65,28,28,5,0,6,511,-1
8383ecbdb3c2f69404c18770770e427d60e8cd3f6,684,0,27,2,0,0,0,133,1,0,35,15,29,29,15,0,0,43,-1
8389bb4d6e8e33Ce2d2fdcdd369eb9ae86a7374b6,5687,2,409,29,10,2,93,456,1,55,4254,311,885,881,38,824,37,4880,-1
83ac5cfe6ad068912b17d0d867a6f0188901bb460,0,0,0,0,0,0,0,26,1,3,7,0,8,8,0,0,5,14,-1
83ba51fc790fa10234c7ce02c4e42c11e05bddbac,0,0,0,0,0,0,0,26,1,3,7,0,8,8,0,0,5,14,-1
83e5856a1e492d513f17823c11ebd03e51450d495,0,0,54,0,2,0,4,190,2,42,467,104,3763,3763,6,278,1003,3015,-1
83e8868c3b545a9e4b5f4e67ec2cc81085cae38e7,16659,0,434,57,17,16,37,684,4,59,3957,383,1064,1064,66,1098,51,5086,-1
83edd18d0ae74564bc2d0760e90bcd2cf8ee09ad5,0,0,0,0,0,0,0,14,1,0,12,0,1,1,0,0,0,5,-1
83f024d8d87011432e14be5A3ddf20149d7217900,0,0,1,0,0,0,1,21,0,0,9,0,1,1,0,0,0,10,-1
8403b3dd5b601a238184941715c40b9f5d97a12f1,175,4,280,3,3,0,0,123,0,0,79,62,327,327,12,0,8,85,-1
840eb1fb85ad6169466005b5c08fcae7e41c761af,620,0,27,2,0,0,0,141,1,0,35,15,29,29,15,0,0,43,-1
8429d98958f99d8b7edb3dc33412ceab84ae399d4,0,0,32,1,4,0,1,116,2,0,320,78,67,67,10,275,12,108,-1
84384B3cf39df2893552dafcb984b240b9cdafdfa,0,0,1,0,0,0,0,24,1,43,9,0,3,3,1,0,0,17,-1
844870b10f2651e7de6f8678b1e1fa868c2d5cd7d,0,0,86,0,0,0,0,112,2,0,330,78,113,113,2,275,5,254,-1
8459abf92d7a1df2a7676ad51bdad3663d7e45d67,0,0,0,0,0,0,0,19,1,0,3256,0,19,19,0,0,0,4378,-1
846b7490c2cb61b54f51c22fc02c3a0f789484748,0,0,2,3,0,0,1,175,1,0,22,30,5,5,0,0,0,23,-1
84738f45b6a43d534f97faf4cDf171f939b64204b,572,0,27,2,0,0,0,140,1,0,35,15,29,29,15,0,0,43,-1
8484b7777f947611b0db657e430f3b0b7a7e438bb,652,0,27,2,0,0,0,131,1,0,35,25,29,29,15,0,0,43,-1
8485a99c33b43c78413f7042e1a175b2fbdf2e9e7,0,0,17,0,0,0,1,133,0,2,245,51,54,53,0,275,5,345,-1
8495577feb76bf1b83a6368256001de3424aa1c12,0,0,15,0,0,0,5,133,2,42,242,36,31,31,0,275,6,96,-1
849e5b7200a83C9e6bb1d4ecbff6821b4d3893d73,5705,191,196,12,0,0,1,110,1,0,151,139,399,399,2,0,0,298,-1
849Fb7de633521ddd42d834cff081e165b48a96f4,31,1,29,2,3,0,0,123,2,0,41,255,40,40,11,0,6,36,-1
84c8d3dd660284d1fd44f1094bebb38e54629c5f7,0,0,0,0,0,0,0,13,1,0,12,0,1,1,0,0,0,5,-1
84daa00fe07c184c85d906a268beec883ec4d2317,1427,0,193,8,6,10,2,492,9,0,801,413,897,896,68,0,26,768,-1
84e7be4cf5678bf35fd8ef3e58565c00ff5410451,0,0,2,0,0,0,0,20,1,0,4,0,5,5,0,0,0,4,-1
85194760776745fc92571c5eecc207989f4f0bc78,0,0,1,0,0,0,0,25,1,43,9,0,3,3,1,0,0,17,-1
8532be792ba7f8b6afaaf13a368dd7e7dc51476df,0,0,54,0,2,0,4,190,2,42,467,104,5914,5914,6,278,1083,5086,-1
85473f1e9d79fddad129dc9aa5e5b3c91f6a415b6,0,0,158,0,0,0,40,181,1,20,309,42,228,228,12,275,36,301,-1
857968d7f001657c9558ce205f1e0109D23b3b826,26,0,19,1,3,0,0,99,1,0,534,43,28,28,5,0,6,511,-1
8584d4dc1e1684528ff38f254df1dd9c5ad6c6169,0,0,87,0,0,0,0,110,2,0,325,78,113,113,2,275,5,243,-1
858b233859aeb50a806D68bc2c1f5eac67c22c1f7,0,0,54,0,2,0,4,190,2,42,467,104,3723,3723,6,278,1003,2975,-1
85a706b119137e2ec6916f2dde14e4a9ba8decc76,2521,0,199,8,6,10,2,492,9,0,801,409,904,903,72,0,26,768,-1
85a8124abf2929e293dc7c588962e9a8560498da7,0,0,0,0,0,0,0,26,1,3,7,0,8,8,0,0,5,14,-1
85b28c218b22760402a1ef72ba0fdee86f1c8129a,0,0,15,0,0,0,2,133,2,42,242,36,31,31,0,275,6,96,-1
85b4c4a843d0304854d44b975f3D6f70ddd656227,10486,1,355,34,17,2,52,508,2,66,3357,337,926,926,46,549,92,4845,-1
85bb610a5fb164cde91757176f7a2b60051db23c0,0,0,15,0,0,0,6,133,2,42,242,36,31,31,0,275,6,96,-1
85cb2a28dB6994982a951c1d5e9896168925a4a43,0,0,38,0,0,0,1,72,0,1,25,48,46,46,9,0,6,45,-1
85dc7869be98e89902f283d0050bcfdf9ac65c60c,0,0,15,0,0,0,3,133,2,42,242,36,31,31,0,275,6,96,-1
85e2fb02b3294355a64a169e6dbfc34c4c3b27b41,0,0,1,0,0,0,1,32,1,51,10,0,5,5,0,0,0,18,-1
85efa778e00e8b4e6e9ccb965acdd1407d8657fe6,26,0,1,1,0,0,1,27,0,0,10,0,2,2,1,0,0,14,-1
85f810a528337702becf5681be66efb59e667c488,2562,0,198,8,6,10,2,483,9,0,801,475,903,902,72,0,26,768,-1
86200dbb9608bdb3031e58286de0d71a32ee26d15,0,0,85,0,0,0,0,113,2,0,324,98,112,112,2,275,5,242,-1
8623c8e9f3e890da6284665c2b1d01f4f7c3864d0,2193,0,198,8,6,10,2,480,9,0,801,373,903,902,72,0,26,768,-1
86315c7e5846084335887aaefe14bdc0c0be54ddb,9033,1,231,22,11,4,20,307,0,3,1450,179,1514,1508,48,0,1127,3140,-1
863ee30cda7562ce7184f584dcca5343935007a49,0,0,23,0,0,0,0,102,2,0,236,32,47,47,0,275,0,89,-1
8641bd22a05e5e42ddc03cab21fa45dc2c9b7b50c,0,0,0,0,0,0,0,13,1,0,12,0,1,1,0,0,0,5,-1
86497d10cfb763b74f93bbfDc89d8851484490e26,0,0,15,0,0,0,3,133,2,42,242,36,31,31,0,275,6,96,-1
86615d6755f1520f173c07a7ca4b4f7c9bd8ffc62,0,0,2,0,0,0,1,73,1,46,9,0,5,5,0,0,0,17,-1
